trade_date,next_trade_date,code,name,pool_type,board,pct_chg,close,limit_price,amount,turnover,first_seal_time,last_seal_time,break_count,close_vs_limit,industry,action_score,risk_score,board_action_quality,broken_board_quality,next_day_premium_risk,realized_label,next_open,next_high,next_close,open_premium,high_premium,close_return,net_open_return,low_open,rushed_high,continued_limit_up,lhb_listed,lhb_net_buy,institution_net,tracked_seats,buy_concentration,sell_concentration,hist_n,hist_open_win_rate,hist_avg_open,strong_is_new_high,strong_volume_ratio,tech_ma5_dev,tech_ma10_dev,tech_gain5,decision_reason,data_gaps,data_lineage
2026-08-26,2026-08-27,002084,海鸥住工,涨停,3,10.11494255065918,4.79,,15938581.0,0.5161793828010559,09:25:00,09:25:00,0,,家居用品,8,0,可以打板,,低/可控,待验证/行情缺失,,,,,,,,,,,False,,,,,,,,,是,0.16093464195728302,19.39,27.8,39.65,收盘封住涨停；首次封板在10:30前；3板以上有辨识度；未炸板；换手过低，成交验证不足；成交额过低，容量和滑点风险高；所属行业在今日涨停/炸板热度前排：家居用品；图形新高或强势池新高；5日涨幅过高，次日兑现风险；今日涨停家数尚可,同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项；T+1行情缺失或未收盘：2026-08-27,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-26,2026-08-27,002366,融发核电,涨停,1,10.052909851074219,6.24,,499945952.0,4.330522537231445,09:25:00,09:58:36,1,,其他电源,4,1,不能打板,,低/可控,待验证/行情缺失,,,,,,,,,,,False,,,,,,1,1.0,0.019017432646592836,,,8.33,6.78,11.03,收盘封住涨停；首次封板在10:30前；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数1次，可接受但需看承接；换手处于可承接区间；题材/行业热度一般：其他电源；今日涨停家数尚可,同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项；T+1行情缺失或未收盘：2026-08-27,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-26,2026-08-27,002418,康盛股份,涨停,2,10.123456954956055,4.46,,529807968.0,10.453725814819336,09:25:00,09:25:00,0,,家电零部,8,-3,可以打板,,低/可控,待验证/行情缺失,,,,,,,,,,,True,111694125.27,0.0,松江中山东路:国泰海通证券股份有限公司上海松江区中山东路证券营业部,0.1849975556198464,0.10005785952776332,,,,否,1.8591890335083008,14.71,15.1,24.93,收盘封住涨停；首次封板在10:30前；2板承接优于普通首板；未炸板；换手处于可承接区间；题材/行业热度一般：家电零部；今日涨停家数尚可；盘后龙虎榜净买入1.12亿，可改善次日风险；关注席位上榜：松江中山东路:国泰海通证券股份有限公司上海松江区中山东路证券营业部,同股历史涨停溢价样本不足；T+1行情缺失或未收盘：2026-08-27,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-26,2026-08-27,002742,冀衡医药,涨停,2,10.04273509979248,5.15,,66286556.0,2.4567010402679443,09:25:00,09:25:00,0,,化学制药,7,-1,谨慎可打,,低/可控,待验证/行情缺失,,,,,,,,,,,True,52581712.0,-8781696.0,松江中山东路:国泰海通证券股份有限公司上海松江区中山东路证券营业部,0.2833331723897224,0.12215026487661346,1,1.0,0.009685230024213176,是,0.28456443548202515,14.55,15.99,20.05,收盘封住涨停；首次封板在10:30前；2板承接优于普通首板；未炸板；成交额过低，容量和滑点风险高；题材/行业热度一般：化学制药；图形新高或强势池新高；今日涨停家数尚可；盘后龙虎榜净买入0.53亿，可改善次日风险；机构净卖出0.09亿；关注席位上榜：松江中山东路:国泰海通证券股份有限公司上海松江区中山东路证券营业部,同股历史涨停溢价样本不足；T+1行情缺失或未收盘：2026-08-27,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-26,2026-08-27,002855,捷荣技术,涨停,2,10.0,12.1,,27442800.0,0.921100378036499,09:25:00,09:25:00,0,,消费电子,6,1,谨慎可打,,低/可控,待验证/行情缺失,,,,,,,,,,,True,8739678.0,-1280894.0,,0.23823196838435923,0.1527599742022396,,,,是,0.7346498370170593,13.53,16.95,23.85,收盘封住涨停；首次封板在10:30前；2板承接优于普通首板；未炸板；换手过低，成交验证不足；成交额过低，容量和滑点风险高；题材/行业热度一般：消费电子；图形新高或强势池新高；今日涨停家数尚可；盘后龙虎榜净买入0.09亿，可改善次日风险；机构净卖出0.01亿,同股历史涨停溢价样本不足；T+1行情缺失或未收盘：2026-08-27,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-26,2026-08-27,603396,金辰股份,涨停,1,10.019342422485352,28.44,,115390295.0,2.9288947582244873,09:25:04,09:25:04,0,,光伏设备,5,0,谨慎可打,,低/可控,待验证/行情缺失,,,,,,,,,,,False,,,,,,2,0.0,-0.019244734931009422,,,8.53,8.38,12.06,收盘封住涨停；首次封板在10:30前；首板/低板位溢价弹性需依赖题材和封板质量；未炸板；题材/行业热度一般：光伏设备；今日涨停家数尚可,同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项；T+1行情缺失或未收盘：2026-08-27,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-26,2026-08-27,301630,同宇新材,涨停,1,19.998779296875,196.81,,873589280.0,21.340423583984375,09:30:00,13:36:45,11,,电子化学,1,3,不能打板,,中：需看集合竞价承接,待验证/行情缺失,,,,,,,,,,,True,84163354.44,-1957466.1999999993,,0.18756932009841212,0.11820965544996236,,,,,,14.93,13.21,17.77,收盘封住涨停；首次封板在10:30前；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数11次，封板分歧大；题材/行业热度一般：电子化学；今日涨停家数尚可；盘后龙虎榜净买入0.84亿，可改善次日风险；机构净卖出0.02亿,同股历史涨停溢价样本不足；T+1行情缺失或未收盘：2026-08-27,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-26,2026-08-27,605277,新亚电子,涨停,1,10.019776344299316,16.69,,175989461.0,2.7314391136169434,09:30:01,09:30:01,0,,消费电子,5,0,谨慎可打,,低/可控,待验证/行情缺失,,,,,,,,,,,False,,,,,,,,,,,10.01,10.21,16.23,收盘封住涨停；首次封板在10:30前；首板/低板位溢价弹性需依赖题材和封板质量；未炸板；题材/行业热度一般：消费电子；今日涨停家数尚可,同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项；T+1行情缺失或未收盘：2026-08-27,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-26,2026-08-27,600479,千金药业,涨停,1,9.980039596557617,11.02,,245578988.0,5.326394557952881,09:30:03,09:30:03,0,,中药Ⅱ,8,-1,可以打板,,低/可控,待验证/行情缺失,,,,,,,,,,,False,,,,,,,,,是,3.2709076404571533,8.74,9.72,11.43,收盘封住涨停；首次封板在10:30前；首板/低板位溢价弹性需依赖题材和封板质量；未炸板；换手处于可承接区间；所属行业在今日涨停/炸板热度前排：中药Ⅱ；图形新高或强势池新高；今日涨停家数尚可,同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项；T+1行情缺失或未收盘：2026-08-27,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-26,2026-08-27,600468,百利电气,涨停,1,10.050251007080078,6.57,,293780928.0,4.1284990310668945,09:30:46,09:31:25,1,,电网设备,5,-2,谨慎可打,,低/可控,待验证/行情缺失,,,,,,,,,,,True,124547390.0,0.0,宁波分公司:国联民生证券股份有限公司宁波分公司；拉萨系:东方财富证券股份有限公司拉萨团结路第二证券营业部；拉萨系:东方财富证券股份有限公司拉萨金融城南环路证券营业部；武汉紫阳东路:国泰海通证券股份有限公司武汉紫阳东路证券营业部,0.4690454802738096,0.04509899990886747,2,0.5,0.014074779156558026,,,8.88,8.56,13.67,收盘封住涨停；首次封板在10:30前；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数1次，可接受但需看承接；换手处于可承接区间；所属行业在今日涨停/炸板热度前排：电网设备；今日涨停家数尚可；盘后龙虎榜净买入1.25亿，可改善次日风险；关注席位上榜：宁波分公司:国联民生证券股份有限公司宁波分公司；拉萨系:东方财富证券股份有限公司拉萨团结路第二证券营业部；拉萨系:东方财富证券股份有限公司拉萨金融城南环路证券营,同股历史涨停溢价样本不足；T+1行情缺失或未收盘：2026-08-27,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-26,2026-08-27,688185,康希诺,涨停,1,20.0,85.62,,466118176.0,4.819250106811523,09:30:54,09:30:54,0,,生物制品,7,-1,谨慎可打,,低/可控,待验证/行情缺失,,,,,,,,,,,True,128420855.78,0.0,拉萨系:东方财富证券股份有限公司拉萨团结路第一证券营业部,0.35905004758449677,0.08353869492759562,,,,是,0.44290152192115784,14.4,30.76,59.47,收盘封住涨停；首次封板在10:30前；首板/低板位溢价弹性需依赖题材和封板质量；未炸板；换手处于可承接区间；题材/行业热度一般：生物制品；图形新高或强势池新高；5日涨幅过高，次日兑现风险；今日涨停家数尚可；盘后龙虎榜净买入1.28亿，可改善次日风险；关注席位上榜：拉萨系:东方财富证券股份有限公司拉萨团结路第一证券营业部,同股历史涨停溢价样本不足；T+1行情缺失或未收盘：2026-08-27,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-26,2026-08-27,002703,浙江世宝,涨停,2,10.018903732299805,17.46,,1269404880.0,12.542306900024414,09:31:12,09:42:42,3,,汽车零部,5,1,谨慎可打,,低/可控,待验证/行情缺失,,,,,,,,,,,True,-50600455.16,0.0,宁波分公司:国联民生证券股份有限公司宁波分公司,0.38458499179356387,0.29577692350974855,2,0.5,0.019015071633141423,否,1.5481445789337158,16.63,17.86,25.16,收盘封住涨停；首次封板在10:30前；2板承接优于普通首板；炸板次数3次，封板稳定性一般；换手处于可承接区间；题材/行业热度一般：汽车零部；今日涨停家数尚可；盘后龙虎榜净卖出0.51亿，次日风险上升；关注席位上榜：宁波分公司:国联民生证券股份有限公司宁波分公司,同股历史涨停溢价样本不足；T+1行情缺失或未收盘：2026-08-27,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-26,2026-08-27,605169,洪通燃气,涨停,1,10.017730712890625,12.41,,77086801.0,2.212069511413574,09:31:19,09:31:46,1,,燃气Ⅱ,3,2,不能打板,,中：需看集合竞价承接,待验证/行情缺失,,,,,,,,,,,False,,,,,,,,,是,0.9971247315406799,9.78,14.56,15.23,收盘封住涨停；首次封板在10:30前；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数1次，可接受但需看承接；成交额过低，容量和滑点风险高；题材/行业热度一般：燃气Ⅱ；图形新高或强势池新高；今日涨停家数尚可,同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项；T+1行情缺失或未收盘：2026-08-27,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-26,2026-08-27,002963,豪尔赛,涨停,2,9.990157127380371,22.35,,229247023.0,6.938169002532959,09:31:45,13:08:12,2,,装修装饰,8,-3,可以打板,,低/可控,待验证/行情缺失,,,,,,,,,,,True,13663877.0,18851346.0,,0.1787572003301742,0.16592314736128283,6,0.8333333333333334,0.04969301810153073,否,1.638822078704834,16.67,20.56,31.47,收盘封住涨停；首次封板在10:30前；2板承接优于普通首板；炸板次数2次，可接受但需看承接；换手处于可承接区间；题材/行业热度一般：装修装饰；接近年/三年高点，图形有辨识度；今日涨停家数尚可；股性历史开盘溢价较好：n=6 胜率83.3%；盘后龙虎榜净买入0.14亿，可改善次日风险；机构净买入0.19亿,T+1行情缺失或未收盘：2026-08-27,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-26,2026-08-27,603618,杭电股份,涨停,1,9.993108749389648,31.92,,2521501088.0,11.494242668151855,09:32:28,10:03:01,2,,电网设备,6,0,谨慎可打,,低/可控,待验证/行情缺失,,,,,,,,,,,False,,,,,,1,1.0,0.01754385964912286,,,10.06,10.53,20.23,收盘封住涨停；首次封板在10:30前；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数2次，可接受但需看承接；换手处于可承接区间；成交额较大，具备市场辨识度；所属行业在今日涨停/炸板热度前排：电网设备；今日涨停家数尚可,同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项；T+1行情缺失或未收盘：2026-08-27,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-26,2026-08-27,000536,华映科技,涨停,1,10.122699737548828,3.59,,294204624.0,2.9953668117523193,09:33:36,09:55:45,1,,光学光电,3,1,不能打板,,低/可控,待验证/行情缺失,,,,,,,,,,,False,,,,,,,,,,,9.52,9.92,16.18,收盘封住涨停；首次封板在10:30前；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数1次，可接受但需看承接；题材/行业热度一般：光学光电；今日涨停家数尚可,同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项；T+1行情缺失或未收盘：2026-08-27,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-26,2026-08-27,600604,市北高新,涨停,1,9.913793563842773,5.1,,489741216.0,6.909062385559082,09:34:41,13:48:41,4,,房地产开,3,2,不能打板,,中：需看集合竞价承接,待验证/行情缺失,,,,,,,,,,,False,,,,,,2,0.5,-0.004990019960079861,否,2.9742178916931152,7.46,7.75,14.86,收盘封住涨停；首次封板在10:30前；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数4次，封板稳定性一般；换手处于可承接区间；题材/行业热度一般：房地产开；今日涨停家数尚可,同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项；T+1行情缺失或未收盘：2026-08-27,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-26,2026-08-27,600371,万向德农,涨停,2,10.034602165222168,9.54,,452229232.0,16.52392578125,09:35:12,10:53:24,5,,种植业,6,0,谨慎可打,,低/可控,待验证/行情缺失,,,,,,,,,,,True,52888984.22,0.0,,0.1626490044313924,0.10598401604740117,,,,是,1.0989240407943726,12.42,17.43,6.59,收盘封住涨停；首次封板在10:30前；2板承接优于普通首板；炸板次数5次，封板稳定性一般；换手处于可承接区间；题材/行业热度一般：种植业；图形新高或强势池新高；今日涨停家数尚可；盘后龙虎榜净买入0.53亿，可改善次日风险,同股历史涨停溢价样本不足；T+1行情缺失或未收盘：2026-08-27,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-26,2026-08-27,600103,青山纸业,涨停,2,10.158730506896973,3.47,,755668976.0,10.177248001098633,09:35:44,09:36:32,1,,造纸,6,-1,谨慎可打,,低/可控,待验证/行情缺失,,,,,,,,,,,True,37182515.56,0.0,,0.30019760610309987,0.26736338507419033,,,,否,2.62941312789917,13.92,15.78,23.05,收盘封住涨停；首次封板在10:30前；2板承接优于普通首板；炸板次数1次，可接受但需看承接；换手处于可承接区间；题材/行业热度一般：造纸；今日涨停家数尚可；盘后龙虎榜净买入0.37亿，可改善次日风险,同股历史涨停溢价样本不足；T+1行情缺失或未收盘：2026-08-27,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-26,2026-08-27,000890,法尔胜,涨停,1,10.068965911865234,7.98,,140872542.0,4.327672958374023,09:36:21,09:36:21,0,,环保设备,6,0,谨慎可打,,低/可控,待验证/行情缺失,,,,,,,,,,,False,,,,,,,,,,,8.78,8.67,13.35,收盘封住涨停；首次封板在10:30前；首板/低板位溢价弹性需依赖题材和封板质量；未炸板；换手处于可承接区间；题材/行业热度一般：环保设备；今日涨停家数尚可,同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项；T+1行情缺失或未收盘：2026-08-27,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-26,2026-08-27,002949,华阳国际,涨停,2,9.967845916748047,13.68,,290601696.0,14.394020080566406,09:36:36,09:52:48,5,,工程咨询,6,1,谨慎可打,,低/可控,待验证/行情缺失,,,,,,,,,,,True,4107873.45,-4655683.550000001,,0.11970622941502064,0.12601640858447324,,,,是,2.5457451343536377,16.01,22.33,30.91,收盘封住涨停；首次封板在10:30前；2板承接优于普通首板；炸板次数5次，封板稳定性一般；换手处于可承接区间；题材/行业热度一般：工程咨询；图形新高或强势池新高；今日涨停家数尚可；盘后龙虎榜净买入0.04亿，可改善次日风险；机构净卖出0.05亿,同股历史涨停溢价样本不足；T+1行情缺失或未收盘：2026-08-27,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-26,2026-08-27,601038,一拖股份,涨停,1,9.97697639465332,14.33,,289921072.0,2.7993850708007812,09:36:41,14:39:29,3,,专用设备,3,2,不能打板,,中：需看集合竞价承接,待验证/行情缺失,,,,,,,,,,,False,,,,,,,,,,,8.69,10.3,13.01,收盘封住涨停；首次封板在10:30前；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数3次，封板稳定性一般；题材/行业热度一般：专用设备；接近年/三年高点，图形有辨识度；今日涨停家数尚可,同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项；T+1行情缺失或未收盘：2026-08-27,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-26,2026-08-27,605162,新中港,涨停,1,10.0,9.9,,261407473.0,6.135110855102539,09:37:39,09:37:39,0,,电力,7,-1,谨慎可打,,低/可控,待验证/行情缺失,,,,,,,,,,,False,,,,,,3,0.6666666666666666,0.008573121238726555,,,7.52,7.45,8.32,收盘封住涨停；首次封板在10:30前；首板/低板位溢价弹性需依赖题材和封板质量；未炸板；换手处于可承接区间；题材/行业热度一般：电力；今日涨停家数尚可；股性历史开盘溢价较好：n=3 胜率66.7%,龙虎榜未上榜或未匹配；仅可作为盘后缺失项；T+1行情缺失或未收盘：2026-08-27,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-26,2026-08-27,603392,万泰生物,涨停,1,10.0,30.91,,244864110.0,0.6411604881286621,09:37:50,09:38:17,1,,医疗器械,2,2,不能打板,,中：需看集合竞价承接,待验证/行情缺失,,,,,,,,,,,False,,,,,,,,,,,4.07,4.47,10.35,收盘封住涨停；首次封板在10:30前；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数1次，可接受但需看承接；换手过低，成交验证不足；题材/行业热度一般：医疗器械；今日涨停家数尚可,同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项；T+1行情缺失或未收盘：2026-08-27,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-26,2026-08-27,002047,宝鹰股份,涨停,1,10.0,3.63,,186794782.0,3.4494807720184326,09:37:57,09:48:30,1,,装修装饰,5,0,谨慎可打,,低/可控,待验证/行情缺失,,,,,,,,,,,False,,,,,,3,0.6666666666666666,0.05504280363830923,,,10.07,4.82,16.72,收盘封住涨停；首次封板在10:30前；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数1次，可接受但需看承接；换手处于可承接区间；题材/行业热度一般：装修装饰；今日涨停家数尚可；股性历史开盘溢价较好：n=3 胜率66.7%,龙虎榜未上榜或未匹配；仅可作为盘后缺失项；T+1行情缺失或未收盘：2026-08-27,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-26,2026-08-27,000428,华天酒店,涨停,2,9.953703880310059,4.75,,212861590.0,4.549842357635498,09:39:06,09:39:06,0,,酒店餐饮,10,-3,可以打板,,低/可控,待验证/行情缺失,,,,,,,,,,,True,18650900.76,-20150314.22,宁波分公司:国联民生证券股份有限公司宁波分公司,0.20220571967576706,0.17640700014256225,5,0.6,0.03206234438675863,否,1.712332844734192,13.04,12.21,20.56,收盘封住涨停；首次封板在10:30前；2板承接优于普通首板；未炸板；换手处于可承接区间；题材/行业热度一般：酒店餐饮；接近年/三年高点，图形有辨识度；今日涨停家数尚可；股性历史开盘溢价较好：n=5 胜率60.0%；盘后龙虎榜净买入0.19亿，可改善次日风险；机构净卖出0.20亿；关注席位上榜：宁波分公司:国联民生证券股份有限公司宁波分公司,T+1行情缺失或未收盘：2026-08-27,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-26,2026-08-27,002942,新农股份,涨停,1,9.993634223937988,17.28,,100050865.0,4.219804763793945,09:39:36,09:39:36,0,,农化制品,7,0,谨慎可打,,低/可控,待验证/行情缺失,,,,,,,,,,,False,,,,,,,,,是,3.07715106010437,7.4,9.22,10.42,收盘封住涨停；首次封板在10:30前；首板/低板位溢价弹性需依赖题材和封板质量；未炸板；换手处于可承接区间；题材/行业热度一般：农化制品；图形新高或强势池新高；今日涨停家数尚可,同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项；T+1行情缺失或未收盘：2026-08-27,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-26,2026-08-27,600272,开开实业,涨停,1,10.010427474975586,21.1,,1142225840.0,34.564395904541016,09:40:48,13:57:06,7,,医药商业,3,3,不能打板,,中：需看集合竞价承接,待验证/行情缺失,,,,,,,,,,,True,-589999.519999981,0.0,拉萨系:东方财富证券股份有限公司拉萨金融城南环路证券营业部,0.062180093420596036,0.06237119388927523,4,1.0,0.0385866874323777,是,1.2525033950805664,13.12,13.25,8.21,收盘封住涨停；首次封板在10:30前；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数7次，封板分歧大；换手过高，次日抛压风险上升；题材/行业热度一般：医药商业；图形新高或强势池新高；今日涨停家数尚可；股性历史开盘溢价较好：n=4 胜率100.0%；盘后龙虎榜净卖出0.01亿，次日风险上升；关注席位上榜：拉萨系:东方财富证券股份有限公司拉萨金融城南环路证券营业部,T+1行情缺失或未收盘：2026-08-27,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-26,2026-08-27,600227,赤天化,涨停,1,9.973752975463867,4.19,,1094496784.0,21.012868881225586,09:45:02,11:09:17,2,,农化制品,3,1,不能打板,,低/可控,待验证/行情缺失,,,,,,,,,,,False,,,,,,2,0.0,-0.00272479564032696,,,6.67,12.24,12.63,收盘封住涨停；首次封板在10:30前；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数2次，可接受但需看承接；题材/行业热度一般：农化制品；今日涨停家数尚可,同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项；T+1行情缺失或未收盘：2026-08-27,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-26,2026-08-27,002295,精艺股份,涨停,1,10.032715797424316,10.09,,66118341.0,2.6722779273986816,09:45:24,09:45:51,1,,工业金属,3,1,不能打板,,低/可控,待验证/行情缺失,,,,,,,,,,,False,,,,,,,,,,,9.06,11.38,16.11,收盘封住涨停；首次封板在10:30前；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数1次，可接受但需看承接；成交额过低，容量和滑点风险高；所属行业在今日涨停/炸板热度前排：工业金属；今日涨停家数尚可,同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项；T+1行情缺失或未收盘：2026-08-27,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
