trade_date,next_trade_date,code,name,pool_type,board,pct_chg,close,limit_price,amount,turnover,first_seal_time,last_seal_time,break_count,close_vs_limit,industry,action_score,risk_score,board_action_quality,broken_board_quality,next_day_premium_risk,realized_label,next_open,next_high,next_close,open_premium,high_premium,close_return,net_open_return,low_open,rushed_high,continued_limit_up,lhb_listed,lhb_net_buy,institution_net,tracked_seats,buy_concentration,sell_concentration,hist_n,hist_open_win_rate,hist_avg_open,strong_is_new_high,strong_volume_ratio,tech_ma5_dev,tech_ma10_dev,tech_gain5,decision_reason,data_gaps,data_lineage
2026-08-27,2026-08-28,000951,中国重汽,涨停,1,10.024569511413574,22.39,,692269440.0,2.6544041633605957,09:32:27,10:11:00,9,,商用车,2,3,不能打板,,中：需看集合竞价承接,实际无溢价,22.38,22.93,21.88,-0.00044662795891026175,0.024117909781152358,-0.022778025904421684,-0.002446627958910262,True,True,False,False,,,,,,,,,,,7.96,6.43,2.1,收盘封住涨停；首次封板在10:30前；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数9次，封板分歧大；题材/行业热度一般：商用车；今日涨停家数尚可；今日炸板率不高，封板环境较好,同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-27,2026-08-28,600359,新农开发,涨停,1,10.014727592468262,7.47,,182766853.0,6.4499945640563965,09:32:58,09:58:16,1,,种植业,7,0,谨慎可打,,低/可控,实际有溢价,7.62,7.99,7.51,0.02008032128514059,0.06961178045515393,0.0053547523427042165,0.018080321285140588,False,True,False,False,,,,,,,,,是,1.2858134508132935,9.27,11.99,12.67,收盘封住涨停；首次封板在10:30前；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数1次，可接受但需看承接；换手处于可承接区间；所属行业在今日涨停/炸板热度前排：种植业；图形新高或强势池新高；今日涨停家数尚可；今日炸板率不高，封板环境较好,同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-27,2026-08-28,002418,康盛股份,涨停,3,10.089685440063477,4.91,,1227785888.0,22.533653259277344,09:34:15,09:46:42,2,,家电零部,7,-2,谨慎可打,,低/可控,实际有溢价,5.1,5.4,4.9,0.038696537678207577,0.0997963340122201,-0.0020366598778003286,0.036696537678207575,False,True,False,True,83005927.19,45489856.0,,0.14518740016724285,0.09913665288564272,,,,否,3.551879405975342,18.09,22.87,37.92,收盘封住涨停；首次封板在10:30前；3板以上有辨识度；炸板次数2次，可接受但需看承接；题材/行业热度一般：家电零部；5日涨幅过高，次日兑现风险；今日涨停家数尚可；今日炸板率不高，封板环境较好；盘后龙虎榜净买入0.83亿，可改善次日风险；机构净买入0.45亿,同股历史涨停溢价样本不足,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-27,2026-08-28,002072,凯瑞德,涨停,2,10.012360572814941,8.9,,361420288.0,11.205681800842285,09:34:27,10:06:48,4,,贸易Ⅱ,6,1,谨慎可打,,低/可控,实际无溢价,8.9,9.79,9.31,0.0,0.09999999999999987,0.046067415730337125,-0.002,False,True,False,False,,,,,,,,,否,4.0955681800842285,14.45,17.35,22.59,收盘封住涨停；首次封板在10:30前；2板承接优于普通首板；炸板次数4次，封板稳定性一般；换手处于可承接区间；题材/行业热度一般：贸易Ⅱ；今日涨停家数尚可；今日炸板率不高，封板环境较好,同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-27,2026-08-28,002886,沃特股份,涨停,1,9.99083423614502,24.0,,777510304.0,15.713293075561523,09:34:33,09:46:48,5,,塑料,4,2,不能打板,,中：需看集合竞价承接,实际有溢价,26.4,26.4,26.4,0.09999999999999987,0.09999999999999987,0.09999999999999987,0.09799999999999986,False,True,True,False,,,,,,1,0.0,-0.0197740112994349,,,10.29,14.82,24.29,收盘封住涨停；首次封板在10:30前；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数5次，封板稳定性一般；换手处于可承接区间；题材/行业热度一般：塑料；今日涨停家数尚可；今日炸板率不高，封板环境较好,同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-27,2026-08-28,603618,杭电股份,涨停,2,9.993734359741211,35.11,,2296869920.0,9.688009262084961,09:35:13,09:35:28,1,,电网设备,8,-2,可以打板,,低/可控,实际有溢价,38.61,38.62,35.92,0.0996866989461691,0.09997151808601523,0.02307035032754201,0.0976866989461691,False,True,False,True,168538018.13,0.0,松江中山东路:国泰海通证券股份有限公司上海松江区中山东路证券营业部,0.1047943792822267,0.08153050799779801,1,1.0,0.01754385964912286,否,0.9288243651390076,15.21,18.32,26.57,收盘封住涨停；首次封板在10:30前；2板承接优于普通首板；炸板次数1次，可接受但需看承接；换手处于可承接区间；成交额较大，具备市场辨识度；题材/行业热度一般：电网设备；今日涨停家数尚可；今日炸板率不高，封板环境较好；盘后龙虎榜净买入1.69亿，可改善次日风险；关注席位上榜：松江中山东路:国泰海通证券股份有限公司上海松江区中山东路证券营业部,同股历史涨停溢价样本不足,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-27,2026-08-28,600127,金健米业,涨停,1,10.0,10.78,,1367268928.0,20.32373809814453,09:35:16,09:36:10,1,,农产品加,5,0,谨慎可打,,低/可控,实际有溢价,10.93,11.79,11.77,0.013914656771799594,0.09369202226345075,0.09183673469387754,0.011914656771799594,False,True,False,True,230454293.97,0.0,,0.1042223243657963,0.0713254894664336,1,1.0,0.004862236628849326,是,0.4597547650337219,15.79,30.81,25.35,收盘封住涨停；首次封板在10:30前；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数1次，可接受但需看承接；题材/行业热度一般：农产品加；图形新高或强势池新高；今日涨停家数尚可；今日炸板率不高，封板环境较好；盘后龙虎榜净买入2.30亿，可改善次日风险,同股历史涨停溢价样本不足,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-27,2026-08-28,603261,立航科技,涨停,1,10.001873016357422,58.73,,100856416.0,2.2703044414520264,09:35:42,09:35:42,0,,航空装备,7,0,谨慎可打,,低/可控,实际有溢价,63.37,64.6,57.0,0.07900561893410529,0.09994891878086154,-0.029456836369827988,0.07700561893410529,False,True,False,False,,,,,,2,1.0,0.05607906146816599,,,11.79,11.6,17.7,收盘封住涨停；首次封板在10:30前；首板/低板位溢价弹性需依赖题材和封板质量；未炸板；题材/行业热度一般：航空装备；接近年/三年高点，图形有辨识度；今日涨停家数尚可；今日炸板率不高，封板环境较好,同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-27,2026-08-28,600654,中安科,涨停,1,10.0,3.3,,326401392.0,4.36924409866333,09:38:37,09:38:37,0,,软件开发,8,0,可以打板,,低/可控,实际有溢价,3.63,3.63,3.63,0.10000000000000009,0.10000000000000009,0.10000000000000009,0.09800000000000009,False,True,True,False,,,,,,,,,是,2.1764800548553467,10.07,12.13,15.79,收盘封住涨停；首次封板在10:30前；首板/低板位溢价弹性需依赖题材和封板质量；未炸板；换手处于可承接区间；题材/行业热度一般：软件开发；图形新高或强势池新高；今日涨停家数尚可；今日炸板率不高，封板环境较好,同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-27,2026-08-28,300368,汇金股份,涨停,1,19.950124740600586,9.62,,606935392.0,12.344393730163574,09:39:21,09:43:30,1,,计算机设,5,0,谨慎可打,,低/可控,实际无溢价,9.48,9.9,9.38,-0.014553014553014387,0.02910602910602922,-0.02494802494802484,-0.01655301455301439,True,True,False,True,269462590.88,-5847078.0,拉萨系:东方财富证券股份有限公司拉萨团结路第一证券营业部；武汉紫阳东路:国泰海通证券股份有限公司武汉紫阳东路证券营业部,0.49953871182843745,0.059285100388888505,,,,,,18.56,18.07,26.08,收盘封住涨停；首次封板在10:30前；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数1次，可接受但需看承接；换手处于可承接区间；题材/行业热度一般：计算机设；今日涨停家数尚可；今日炸板率不高，封板环境较好；盘后龙虎榜净买入2.69亿，可改善次日风险；机构净卖出0.06亿；关注席位上榜：拉萨系:东方财富证券股份有限公司拉萨团结路第一证券营业部；武汉紫阳东路:国泰海通证券股份有限公司武汉紫阳东路证券营业部,同股历史涨停溢价样本不足,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-27,2026-08-28,600095,湘财股份,涨停,2,10.034602165222168,9.54,,1916435920.0,7.123424053192139,09:39:41,13:02:41,10,,证券Ⅱ,6,1,谨慎可打,,低/可控,实际有溢价,9.75,10.14,9.55,0.022012578616352307,0.0628930817610065,0.0010482180293502896,0.020012578616352306,False,True,False,True,240106137.16,0.0,,0.1858135201802724,0.06052567000875562,,,,是,6.774824142456055,14.42,17.81,23.42,收盘封住涨停；首次封板在10:30前；2板承接优于普通首板；炸板次数10次，封板分歧大；换手处于可承接区间；题材/行业热度一般：证券Ⅱ；图形新高或强势池新高；今日涨停家数尚可；今日炸板率不高，封板环境较好；盘后龙虎榜净买入2.40亿，可改善次日风险,同股历史涨停溢价样本不足,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-27,2026-08-28,603900,莱绅通灵,涨停,1,10.01540756225586,7.14,,192416318.0,8.085417747497559,09:39:59,09:40:35,1,,饰品,6,1,谨慎可打,,低/可控,实际有溢价,7.85,7.85,7.85,0.09943977591036424,0.09943977591036424,0.09943977591036424,0.09743977591036423,False,True,True,False,,,,,,,,,是,1.1778420209884644,8.35,12.49,15.35,收盘封住涨停；首次封板在10:30前；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数1次，可接受但需看承接；换手处于可承接区间；题材/行业热度一般：饰品；图形新高或强势池新高；今日涨停家数尚可；今日炸板率不高，封板环境较好,同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-27,2026-08-28,603938,三孚股份,涨停,1,10.007340431213379,44.96,,573853728.0,3.421219825744629,09:41:20,09:45:47,1,,化学原料,5,1,谨慎可打,,低/可控,实际有溢价,46.0,47.44,46.41,0.02313167259786475,0.05516014234875444,0.03225088967971512,0.021131672597864748,False,True,False,False,,,,,,1,0.0,0.0,,,6.04,3.31,4.24,收盘封住涨停；首次封板在10:30前；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数1次，可接受但需看承接；换手处于可承接区间；题材/行业热度一般：化学原料；今日涨停家数尚可；今日炸板率不高，封板环境较好,同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
