trade_date,next_trade_date,code,name,pool_type,board,pct_chg,close,limit_price,amount,turnover,first_seal_time,last_seal_time,break_count,close_vs_limit,industry,industry_board_rank,industry_limitup_count_today,market_index_trend,emotion_stage,prev_industry_open_good_rate,prev_industry_close_good_rate,prev_industry_sample_count,action_score,signal_risk_score,postclose_risk_score,risk_score,board_action_quality,broken_board_quality,next_day_premium_risk,realized_label,next_open,next_high,next_close,open_premium,high_premium,close_return,net_open_return,low_open,rushed_high,continued_limit_up,lhb_listed,lhb_net_buy,institution_net,tracked_seats,buy_concentration,sell_concentration,stock_personality_tag,hist_limitup_count_3y,hist_failed_seal_count_3y,hist_failed_seal_rate_3y,hist_n,hist_open_win_rate,hist_no_premium_rate,hist_avg_open,hist_median_open,hist_avg_high,hist_avg_close,strong_is_new_high,strong_volume_ratio,tech_ma5_dev,tech_ma10_dev,tech_gain5,signal_decision_reason,postclose_risk_reason,decision_reason,data_gaps,data_lineage
2026-08-24,2026-08-25,002412,汉森制药,涨停,4,10.00981330871582,11.21,,403946816.0,7.332803249359131,09:30:06,09:30:06,0,,中药Ⅱ,1,2,指数下跌,情绪混沌,,,0,12,-1,-2,-2,可以打板,,低/可控,实际有溢价,11.92,12.33,12.33,0.06333630686886704,0.09991079393398739,0.09991079393398739,0.06133630686886704,False,True,True,True,84384276.42,-3842289.0,宁波分公司:中泰证券股份有限公司宁波分公司,0.21124611643255267,0.08492572738452021,样本不足,2,0,0.0,2,1.0,0.0,0.08497357790064652,0.08497357790064652,0.10018456906845818,0.030401371236479846,是,1.4469654560089111,19.94,34.36,49.27,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；3板以上有辨识度；未炸板；换手处于可承接区间；题材/行业热度一般：中药Ⅱ；板块内封板排序第1，属于日内前排；图形新高或强势池新高；5日涨幅过高，次日兑现风险；今日涨停家数尚可,盘后龙虎榜净买入0.84亿，可改善次日风险；机构净卖出0.04亿；关注席位上榜：宁波分公司:中泰证券股份有限公司宁波分公司,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；3板以上有辨识度；未炸板；换手处于可承接区间；题材/行业热度一般：中药Ⅱ；板块内封板排序第1，属于日内前排；图形新高或强势池新高；5日涨幅过高，次日兑现风险；今日涨停家数尚可,前一交易日日报缺失，无法回顾前日涨停今表现；同股历史涨停溢价样本不足,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-24,2026-08-25,601212,白银有色,涨停,2,10.016420364379883,6.7,,1457887760.0,2.9518795013427734,09:30:45,09:36:18,2,,工业金属,1,1,指数下跌,情绪混沌,,,0,8,0,-2,-2,可以打板,,低/可控,实际有溢价,7.13,7.13,6.58,0.06417910447761188,0.06417910447761188,-0.017910447761193993,0.06217910447761188,False,True,False,True,180406907.5,0.0,拉萨系:东方财富证券股份有限公司拉萨团结路第一证券营业部,0.1313915926290919,0.07945795768529589,样本不足,1,0,0.0,1,1.0,0.0,0.07224958949096894,0.07224958949096894,0.10016420361247946,0.10016420361247946,是,1.1504080295562744,14.22,16.44,18.17,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；2板承接优于普通首板；炸板次数2次，可接受但需看承接；题材/行业热度一般：工业金属；板块内封板排序第1，属于日内前排；图形新高或强势池新高；今日涨停家数尚可,盘后龙虎榜净买入1.80亿，可改善次日风险；关注席位上榜：拉萨系:东方财富证券股份有限公司拉萨团结路第一证券营业部,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；2板承接优于普通首板；炸板次数2次，可接受但需看承接；题材/行业热度一般：工业金属；板块内封板排序第1，属于日内前排；图形新高或强势池新高；今日涨停家数尚可,前一交易日日报缺失，无法回顾前日涨停今表现；同股历史涨停溢价样本不足,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-24,2026-08-25,002017,东信和平,涨停,2,9.979352951049805,15.98,,684374144.0,7.44802713394165,09:31:00,09:45:18,5,,通信设备,1,2,指数下跌,情绪混沌,,,0,7,1,-1,-1,谨慎可打,,低/可控,实际无溢价,15.39,17.27,16.95,-0.03692115143929908,0.08072590738423013,0.06070087609511887,-0.038921151439299084,True,True,False,True,62091193.13,4918331.549999999,,0.17557134331960816,0.13108181453977608,样本不足,1,0,0.0,1,1.0,0.0,0.048864418444597435,0.048864418444597435,0.09979353062629048,0.09979353062629048,否,2.9119527339935303,14.09,14.96,16.22,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；2板承接优于普通首板；炸板次数5次，封板稳定性一般；换手处于可承接区间；题材/行业热度一般：通信设备；板块内封板排序第1，属于日内前排；今日涨停家数尚可,盘后龙虎榜净买入0.62亿，可改善次日风险；机构净买入0.05亿,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；2板承接优于普通首板；炸板次数5次，封板稳定性一般；换手处于可承接区间；题材/行业热度一般：通信设备；板块内封板排序第1，属于日内前排；今日涨停家数尚可,前一交易日日报缺失，无法回顾前日涨停今表现；同股历史涨停溢价样本不足,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-24,2026-08-25,603958,哈森股份,涨停,3,10.024331092834473,22.61,,965030064.0,19.913835525512695,09:31:38,14:26:46,3,,服装家纺,1,1,指数下跌,情绪混沌,,,0,8,0,1,1,可以打板,,低/可控,实际无溢价,22.61,24.44,22.26,0.0,0.08093763821318012,-0.015479876160990669,-0.002,False,True,False,True,-57145920.58,0.0,,0.06559101465007935,0.1248077403988605,样本不足,1,0,0.0,1,1.0,0.0,0.046715328467153316,0.046715328467153316,0.10024330900243306,0.10024330900243306,是,3.2731683254241943,16.21,30.23,34.74,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；3板以上有辨识度；炸板次数3次，封板稳定性一般；题材/行业热度一般：服装家纺；板块内封板排序第1，属于日内前排；图形新高或强势池新高；今日涨停家数尚可,盘后龙虎榜净卖出0.57亿，次日风险上升,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；3板以上有辨识度；炸板次数3次，封板稳定性一般；题材/行业热度一般：服装家纺；板块内封板排序第1，属于日内前排；图形新高或强势池新高；今日涨停家数尚可,前一交易日日报缺失，无法回顾前日涨停今表现；同股历史涨停溢价样本不足,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-24,2026-08-25,003040,楚天龙,涨停,2,10.007819175720215,14.07,,700507536.0,11.153006553649902,09:31:57,10:26:54,7,,通信设备,2,2,指数下跌,情绪混沌,,,0,7,2,0,0,谨慎可打,,低/可控,实际有溢价,15.21,15.48,15.48,0.08102345415778256,0.10021321961620466,0.10021321961620466,0.07902345415778256,False,True,True,True,58001845.2,73060962.6,,0.15739764773339224,0.12008974428572144,样本不足,2,0,0.0,2,0.5,0.5,0.015650080256821797,0.015650080256821797,0.09297649272041142,0.07572127602699241,是,2.6051599979400635,15.57,16.03,19.44,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；2板承接优于普通首板；炸板次数7次，封板分歧大；换手处于可承接区间；题材/行业热度一般：通信设备；板块内封板排序第2，属于日内前排；图形新高或强势池新高；今日涨停家数尚可,盘后龙虎榜净买入0.58亿，可改善次日风险；机构净买入0.73亿,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；2板承接优于普通首板；炸板次数7次，封板分歧大；换手处于可承接区间；题材/行业热度一般：通信设备；板块内封板排序第2，属于日内前排；图形新高或强势池新高；今日涨停家数尚可,前一交易日日报缺失，无法回顾前日涨停今表现；同股历史涨停溢价样本不足,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-24,2026-08-25,001268,联合精密,涨停,1,10.00981330871582,22.42,,129573980.0,6.221759796142578,09:32:27,11:13:24,1,,家电零部,1,1,指数下跌,情绪混沌,,,0,6,1,1,1,谨慎可打,,低/可控,实际有溢价,23.39,24.66,22.32,0.04326494201605713,0.09991079393398739,-0.004460303300624524,0.04126494201605713,False,True,False,False,,,,,,样本不足,,,,,,,,,,,,,8.57,10.63,10.72,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数1次，可接受但需看承接；换手处于可承接区间；题材/行业热度一般：家电零部；板块内封板排序第1，属于日内前排；今日涨停家数尚可,,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数1次，可接受但需看承接；换手处于可承接区间；题材/行业热度一般：家电零部；板块内封板排序第1，属于日内前排；今日涨停家数尚可,前一交易日日报缺失，无法回顾前日涨停今表现；同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-24,2026-08-25,605286,同力天启,涨停,1,9.991974830627441,27.41,,123464208.0,2.7201833724975586,09:32:50,09:33:08,1,,专用设备,2,2,指数下跌,情绪混沌,,,0,6,0,0,0,谨慎可打,,低/可控,实际无溢价,26.86,27.29,26.99,-0.020065669463699365,-0.004377964246625399,-0.015322874863188729,-0.022065669463699367,True,False,False,False,,,,,,股性偏强,4,0,0.0,4,1.0,0.0,0.08895209586386105,0.10006938237316587,0.11390844018472945,0.07252412266294819,,,5.43,-3.51,-9.09,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数1次，可接受但需看承接；题材/行业热度一般：专用设备；板块内封板排序第2，属于日内前排；今日涨停家数尚可；三年股性偏强：涨停样本4，次日开盘有溢价率100.0%，均值8.9%,,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数1次，可接受但需看承接；题材/行业热度一般：专用设备；板块内封板排序第2，属于日内前排；今日涨停家数尚可；三年股性偏强：涨停样本4，次日开盘有溢价率100.0%，均值8.9%,前一交易日日报缺失，无法回顾前日涨停今表现；龙虎榜未上榜或未匹配；仅可作为盘后缺失项,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-24,2026-08-25,000620,盈新发展,涨停,1,10.158730506896973,3.47,,1456230544.0,9.124317169189453,09:33:57,09:49:42,1,,房地产开,2,2,指数下跌,情绪混沌,,,0,6,1,0,0,谨慎可打,,低/可控,实际无溢价,3.31,3.64,3.47,-0.04610951008645536,0.04899135446685876,0.0,-0.048109510086455365,True,True,False,True,372709471.19,-18807240.0,武汉紫阳东路:国泰海通证券股份有限公司武汉紫阳东路证券营业部,0.3344029533013243,0.09772300922466709,样本不足,,,,,,,,,,,,,3.15,10.83,11.94,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数1次，可接受但需看承接；换手处于可承接区间；题材/行业热度一般：房地产开；板块内封板排序第2，属于日内前排；今日涨停家数尚可,盘后龙虎榜净买入3.73亿，可改善次日风险；机构净卖出0.19亿；关注席位上榜：武汉紫阳东路:国泰海通证券股份有限公司武汉紫阳东路证券营业部,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数1次，可接受但需看承接；换手处于可承接区间；题材/行业热度一般：房地产开；板块内封板排序第2，属于日内前排；今日涨停家数尚可,前一交易日日报缺失，无法回顾前日涨停今表现；同股历史涨停溢价样本不足,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-24,2026-08-25,603200,上海洗霸,涨停,1,10.008434295654297,39.13,,130284373.0,1.924377679824829,09:34:42,09:34:42,0,,环境治理,1,2,指数下跌,情绪混沌,,,0,7,0,0,0,谨慎可打,,低/可控,实际有溢价,41.0,42.98,38.81,0.04778941988244312,0.09838998211091221,-0.008177868642984976,0.045789419882443116,False,True,False,False,,,,,,样本不足,,,,,,,,,,,,,7.48,5.59,3.88,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；未炸板；题材/行业热度一般：环境治理；板块内封板排序第1，属于日内前排；今日涨停家数尚可,,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；未炸板；题材/行业热度一般：环境治理；板块内封板排序第1，属于日内前排；今日涨停家数尚可,前一交易日日报缺失，无法回顾前日涨停今表现；同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-24,2026-08-25,002277,友阿股份,涨停,1,10.085470199584961,6.44,,530373392.0,5.961277961730957,09:35:06,14:44:54,5,,一般零售,2,2,指数下跌,情绪混沌,,,0,5,2,2,2,谨慎可打,,中：需看集合竞价承接,实际无溢价,6.44,6.71,6.58,0.0,0.04192546583850931,0.021739130434782483,-0.002,False,True,False,False,,,,,,样本不足,,,,,,,,,,,,,9.82,10.29,10.46,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数5次，封板稳定性一般；换手处于可承接区间；题材/行业热度一般：一般零售；板块内封板排序第2，属于日内前排；今日涨停家数尚可,,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数5次，封板稳定性一般；换手处于可承接区间；题材/行业热度一般：一般零售；板块内封板排序第2，属于日内前排；今日涨停家数尚可,前一交易日日报缺失，无法回顾前日涨停今表现；同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-24,2026-08-25,600594,益佰制药,涨停,1,9.946236610412598,4.09,,209386557.0,6.601603031158447,09:35:19,09:59:22,2,,中药Ⅱ,2,2,指数下跌,情绪混沌,,,0,6,1,1,1,谨慎可打,,低/可控,实际无溢价,4.05,4.05,3.84,-0.009779951100244544,-0.009779951100244544,-0.06112469437652812,-0.011779951100244544,True,False,False,False,,,,,,样本不足,1,1,1.0,1,1.0,0.0,0.008264462809917328,0.008264462809917328,0.052341597796143224,0.0,,,5.14,5.17,4.07,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数2次，可接受但需看承接；换手处于可承接区间；题材/行业热度一般：中药Ⅱ；板块内封板排序第2，属于日内前排；今日涨停家数尚可,,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数2次，可接受但需看承接；换手处于可承接区间；题材/行业热度一般：中药Ⅱ；板块内封板排序第2，属于日内前排；今日涨停家数尚可,前一交易日日报缺失，无法回顾前日涨停今表现；同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-24,2026-08-25,301152,天力锂能,涨停,1,20.020586013793945,23.32,,324645248.0,20.0224609375,09:35:30,10:04:54,4,,电池,1,3,指数下跌,情绪混沌,,,0,5,1,0,0,谨慎可打,,低/可控,实际有溢价,24.33,25.48,23.98,0.04331046312178377,0.09262435677530023,0.028301886792452935,0.04131046312178377,False,True,False,True,25084521.64,-6063179.16,成都北一环:国泰海通证券股份有限公司成都北一环路证券营业部,0.20393017679301093,0.1571003459921327,样本不足,,,,,,,,,,,,,16.18,15.88,15.27,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数4次，封板稳定性一般；所属行业在今日涨停/炸板热度前排：电池；板块内封板排序第1，属于日内前排；今日涨停家数尚可,盘后龙虎榜净买入0.25亿，可改善次日风险；机构净卖出0.06亿；关注席位上榜：成都北一环:国泰海通证券股份有限公司成都北一环路证券营业部,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数4次，封板稳定性一般；所属行业在今日涨停/炸板热度前排：电池；板块内封板排序第1，属于日内前排；今日涨停家数尚可,前一交易日日报缺失，无法回顾前日涨停今表现；同股历史涨停溢价样本不足,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-24,2026-08-25,603089,正裕工业,涨停,1,10.031347274780273,10.53,,111102288.0,4.494946002960205,09:36:13,09:36:13,0,,汽车零部,4,4,指数下跌,情绪混沌,,,0,7,1,-1,-1,谨慎可打,,低/可控,实际无溢价,10.53,11.48,11.09,0.0,0.09021842355175691,0.05318138651471993,-0.002,False,True,False,True,25667265.79,0.0,拉萨系:东方财富证券股份有限公司拉萨东环路第一证券营业部,0.2982422319691562,0.06721849472622922,样本不足,,,,,,,,,,,否,1.0715079307556152,0.25,5.51,-1.86,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；未炸板；换手处于可承接区间；所属行业在今日涨停/炸板热度前排：汽车零部；板块内封板排序第4，不是日内前排；今日涨停家数尚可,盘后龙虎榜净买入0.26亿，可改善次日风险；关注席位上榜：拉萨系:东方财富证券股份有限公司拉萨东环路第一证券营业部,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；未炸板；换手处于可承接区间；所属行业在今日涨停/炸板热度前排：汽车零部；板块内封板排序第4，不是日内前排；今日涨停家数尚可,前一交易日日报缺失，无法回顾前日涨停今表现；同股历史涨停溢价样本不足,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-24,2026-08-25,600613,神奇制药,涨停,1,10.0,9.9,,937738752.0,20.356971740722656,09:36:29,09:38:44,1,,化学制药,3,4,指数下跌,情绪混沌,,,0,7,1,1,1,谨慎可打,,低/可控,实际无溢价,9.55,10.28,10.27,-0.03535353535353536,0.03838383838383819,0.03737373737373728,-0.03735353535353536,True,True,False,True,4832892.54000002,-73912105.0,,0.09912388340448731,0.09748817218689368,样本不足,,,,,,,,,,,是,0.9555408358573914,15.12,36.06,40.43,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数1次，可接受但需看承接；所属行业在今日涨停/炸板热度前排：化学制药；板块内封板排序第3，属于日内前排；图形新高或强势池新高；5日涨幅过高，次日兑现风险；今日涨停家数尚可,盘后龙虎榜净买入0.05亿，可改善次日风险；机构净卖出0.74亿,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数1次，可接受但需看承接；所属行业在今日涨停/炸板热度前排：化学制药；板块内封板排序第3，属于日内前排；图形新高或强势池新高；5日涨幅过高，次日兑现风险；今日涨停家数尚可,前一交易日日报缺失，无法回顾前日涨停今表现；同股历史涨停溢价样本不足,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-24,2026-08-25,603032,德新科技,涨停,1,10.010881423950195,20.22,,171616655.0,3.7020957469940186,09:37:10,09:37:10,0,,电池,3,3,指数下跌,情绪混沌,,,0,9,-1,-1,-1,可以打板,,低/可控,实际无溢价,20.2,20.2,19.36,-0.0009891196834816984,-0.0009891196834816984,-0.042532146389713144,-0.0029891196834816985,True,False,False,False,,,,,,样本不足,,,,,,,,,,,,,7.07,5.49,2.95,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；未炸板；换手处于可承接区间；所属行业在今日涨停/炸板热度前排：电池；板块内封板排序第3，属于日内前排；今日涨停家数尚可,,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；未炸板；换手处于可承接区间；所属行业在今日涨停/炸板热度前排：电池；板块内封板排序第3，属于日内前排；今日涨停家数尚可,前一交易日日报缺失，无法回顾前日涨停今表现；同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-24,2026-08-25,002580,圣阳股份,涨停,1,9.979101181030273,21.05,,1205842672.0,12.827672958374023,09:37:33,09:41:45,1,,电池,2,3,指数下跌,情绪混沌,,,0,8,0,-2,-2,可以打板,,低/可控,实际有溢价,21.42,22.05,21.23,0.017577197149643675,0.04750593824228022,0.008551068883610347,0.015577197149643675,False,True,False,True,363486150.86,0.0,拉萨系:东方财富证券股份有限公司拉萨东环路第二证券营业部,0.361346548808063,0.06679291196421171,股性偏强,3,2,0.6666666666666666,3,0.6666666666666666,0.3333333333333333,0.040237898765761705,0.024297284421153087,0.08472527737555313,0.014103973314101662,,,5.67,1.13,-4.19,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数1次，可接受但需看承接；换手处于可承接区间；所属行业在今日涨停/炸板热度前排：电池；板块内封板排序第2，属于日内前排；今日涨停家数尚可；三年股性偏强：涨停样本3，次日开盘有溢价率66.7%，均值4.0%；历史封板稳定性一般：涨停/炸板样本中未封住比例66.7%,盘后龙虎榜净买入3.63亿，可改善次日风险；关注席位上榜：拉萨系:东方财富证券股份有限公司拉萨东环路第二证券营业部,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数1次，可接受但需看承接；换手处于可承接区间；所属行业在今日涨停/炸板热度前排：电池；板块内封板排序第2，属于日内前排；今日涨停家数尚可；三年股性偏强：涨停样本3，次日开盘有溢价率66.7%，均值4.0%；历史封板稳定性一般：涨停/炸板样本中未封住比例66.7%,前一交易日日报缺失，无法回顾前日涨停今表现,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-24,2026-08-25,002882,金龙羽,涨停,1,10.0,23.76,,332816752.0,5.773613452911377,09:39:12,09:39:12,0,,电网设备,1,2,指数下跌,情绪混沌,,,0,8,0,0,0,可以打板,,低/可控,实际无溢价,23.72,23.99,22.18,-0.0016835016835018424,0.009680134680134511,-0.06649831649831661,-0.0036835016835018424,True,False,False,False,,,,,,样本不足,2,1,0.5,2,0.5,0.5,-0.0015440184731412288,-0.0015440184731412288,0.08874887308660118,0.07279142627809054,,,9.28,8.63,6.69,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；未炸板；换手处于可承接区间；题材/行业热度一般：电网设备；板块内封板排序第1，属于日内前排；今日涨停家数尚可,,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；未炸板；换手处于可承接区间；题材/行业热度一般：电网设备；板块内封板排序第1，属于日内前排；今日涨停家数尚可,前一交易日日报缺失，无法回顾前日涨停今表现；同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-24,2026-08-25,000723,美锦能源,涨停,1,9.887005805969238,3.89,,697970720.0,4.14756965637207,09:40:03,09:44:03,1,,焦炭Ⅱ,1,1,指数下跌,情绪混沌,,,0,6,1,1,1,谨慎可打,,低/可控,实际有溢价,3.92,4.09,3.87,0.007712082262210762,0.05141388174807182,-0.005141388174807249,0.005712082262210762,False,True,False,False,,,,,,样本不足,,,,,,,,,,,否,1.4460049867630005,5.31,6.72,9.58,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数1次，可接受但需看承接；换手处于可承接区间；题材/行业热度一般：焦炭Ⅱ；板块内封板排序第1，属于日内前排；今日涨停家数尚可,,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数1次，可接受但需看承接；换手处于可承接区间；题材/行业热度一般：焦炭Ⅱ；板块内封板排序第1，属于日内前排；今日涨停家数尚可,前一交易日日报缺失，无法回顾前日涨停今表现；同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-24,2026-08-25,002041,登海种业,涨停,1,10.043196678161621,10.19,,450444064.0,5.1568450927734375,09:44:12,09:44:12,0,,种植业,1,1,指数下跌,情绪混沌,,,0,8,0,0,0,可以打板,,低/可控,实际无溢价,10.18,11.21,11.21,-0.0009813542688910104,0.10009813542688928,0.10009813542688928,-0.0029813542688910104,True,True,True,False,,,,,,样本不足,,,,,,,,,,,,,3.28,9.78,14.37,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；未炸板；换手处于可承接区间；题材/行业热度一般：种植业；板块内封板排序第1，属于日内前排；今日涨停家数尚可,,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；未炸板；换手处于可承接区间；题材/行业热度一般：种植业；板块内封板排序第1，属于日内前排；今日涨停家数尚可,前一交易日日报缺失，无法回顾前日涨停今表现；同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
